"DOMESTIC VIOLENCE","2020-01-12 12:30:00","20-002042","BATTERY:SPOUSE/EX SPOUSE/DATE/ETC","05X","900 21ST ST","Oakland","CA"
"MISDEMEANOR ASSAULT","2020-01-12 01:23:00","20-002043","BATTERY","30X","7300 LOCKWOOD ST","Oakland","CA"
"MISDEMEANOR ASSAULT","2020-01-12 01:30:00","20-002044","BATTERY","09X","200 W MACARTHUR BLVD","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-12 01:45:00","20-002045","BURGLARY-NO FORCE","33X","1100 88TH AV","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-12 01:45:00","20-002045","FORGE/ALTER VEHICLE REGISTRATION/ETC","33X","1100 88TH AV","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-12 01:45:00","20-002045","INFLICT CRPL INJ SP/COHAB","33X","1100 88TH AV","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-12 01:45:00","20-002045","VANDALISM","33X","1100 88TH AV","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-12 01:45:00","20-002045","VIOLATE COURT ORDER TO PREVENT DOMESTIC VIOLENCE","33X","1100 88TH AV","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-12 01:45:00","20-002045","VIOLATION OF PROBATION-FELONY","33X","1100 88TH AV","Oakland","CA"
"FELONY ASSAULT","2020-01-12 01:34:00","20-002046","WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER","20X","1400 MITCHELL ST","Oakland","CA"
"DUI","2020-01-12 02:32:00","20-002050","DUI ALCOHOL/DRUGS","19X","300 E 12TH ST","Oakland","CA"
"RECOVERED O/S STOLEN","2020-01-12 03:25:00","20-002052","VEHICLE THEFT - AUTO","26X","5300 E 8TH ST","Oakland","CA"
"BURG - COMMERCIAL","2020-01-12 02:13:00","20-002053","BURGLARY-FORCIBLE ENTRY","01X","200 BROADWAY","Oakland","CA"
"BURG - COMMERCIAL","2020-01-12 02:13:00","20-002053","FEL FAIL TO REG/ETC; FELONY SEX OFFENDER WITH PRIOR","01X","200 BROADWAY","Oakland","CA"
"BURG - COMMERCIAL","2020-01-12 02:13:00","20-002053","POSSESS/ETC BURGLARY TOOLS","01X","200 BROADWAY","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-12 03:20:00","20-002054","BATTERY:SPOUSE/EX SPOUSE/DATE/ETC","21Y","3200 CHAMPION ST","Oakland","CA"
"PETTY THEFT","2020-01-11 16:00:00","20-002056","THEFT","35Y","9300 MOUNTAIN BLVD","Oakland","CA"
"PETTY THEFT","2020-01-12 03:56:00","20-002058","POSS STOLEN VEH/VES/ETC","35X","9500 LAS VEGAS AV","Oakland","CA"
"STOLEN VEHICLE","2020-02-09 16:18:00","20-002059","VEHICLE THEFT - AUTO","22Y","2900 GEORGIA ST","Oakland","CA"
"","2020-01-09 22:00:00","20-002060","SHOOT AT INHABITED DWELLING/VEHICLE/ETC","06X","3200 MARKET ST","Oakland","CA"
"MISDEMEANOR ASSAULT","2020-01-12 04:34:00","20-002063","ANYONE WHO WILLFULLY DISCHARGES A FIREARM IN A GROSSLY NEGLIGENT MANNER","30Y","2600 74TH AV","Oakland","CA"
"BURG - AUTO","2020-01-12 07:30:00","20-002064","BURGLARY-AUTO","01X","200 BROADWAY","Oakland","CA"
"RECOVERED O/S STOLEN","2020-01-12 08:08:00","20-002066","POSS STOLEN VEH/VES/ETC","19X","1200 20TH AV","Oakland","CA"
"RECOVERED O/S STOLEN","2020-01-12 08:08:00","20-002066","POSSESS CONTROLLED SUBSTANCE","19X","1200 20TH AV","Oakland","CA"
"RECOVERED O/S STOLEN","2020-01-12 08:08:00","20-002066","POSSESS/ETC BURGLARY TOOLS","19X","1200 20TH AV","Oakland","CA"
"RECOVERED O/S STOLEN","2020-01-12 08:08:00","20-002066","VEHICLE THEFT - AUTO","19X","1200 20TH AV","Oakland","CA"
"RECOVERED O/S STOLEN","2020-01-12 08:08:00","20-002066","VIOLATION OF PROBATION-MISD","19X","1200 20TH AV","Oakland","CA"
"PETTY THEFT","2020-01-12 08:08:00","20-002067","FELON POSSESS/BUY/USE STUN GUN","19X","1900 INTERNATIONAL BLVD","Oakland","CA"
"PETTY THEFT","2020-01-12 08:08:00","20-002067","POSSESS/ETC BURGLARY TOOLS","19X","1900 INTERNATIONAL BLVD","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-12 08:05:00","20-002068","BATTERY:SPOUSE/ETC","14X","2600 HARRISON ST","Oakland","CA"
"DISORDERLY CONDUCT","2020-01-12 09:01:00","20-002071","TRESPASS:OCCUPY PROPERTY W/O CONSENT","07X","2300 SAN PABLO AV","Oakland","CA"
"STOLEN VEHICLE","2020-01-12 08:40:00","20-002072","POSS STOLEN VEH/VES/ETC","26Y","800 77TH AV","Oakland","CA"
"STOLEN VEHICLE","2020-01-12 08:40:00","20-002072","POSSESS/ETC BURGLARY TOOLS","26Y","800 77TH AV","Oakland","CA"
"STOLEN VEHICLE","2020-01-12 08:40:00","20-002072","VEHICLE THEFT - AUTO","26Y","800 77TH AV","Oakland","CA"
"NARCOTICS","2020-01-12 09:02:00","20-002075","POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA","30X","1600 78TH AV","Oakland","CA"
"BURG - AUTO","2020-01-12 01:00:00","20-002076","BURGLARY-AUTO","24X","2400 34TH AV","Oakland","CA"
"POSSESSION - STOLEN PROPERTY","2020-01-12 09:53:00","20-002077","POSS STOLEN VEH/VES/ETC","27Y","2000 64TH AV","Oakland","CA"
"POSSESSION - STOLEN PROPERTY","2020-01-12 09:53:00","20-002077","VIOLATION OF PROBATION-FELONY","27Y","2000 64TH AV","Oakland","CA"
"STOLEN VEHICLE","2020-01-10 22:00:00","20-002080","VEHICLE THEFT - AUTO","26Y","7500 SPENCER ST","Oakland","CA"
"HOMICIDE","2020-01-12 10:00:00","20-002081","SC UNEXPLAINED DEATH","32Y","9800 BURR ST","Oakland","CA"
"BURG - AUTO","2020-01-12 11:30:00","20-002082","BURGLARY-AUTO","29X","6800 OUTLOOK AV","Oakland","CA"
"BURG - AUTO","2020-01-12 08:30:00","20-002083","BURGLARY-AUTO","14Y","600 WALKER AV","Oakland","CA"
"BURG - AUTO","2020-01-12 09:00:00","20-002084","BURGLARY-AUTO","03X","1000 OAK ST","Oakland","CA"
"PETTY THEFT","2020-01-12 12:40:00","20-002085","THEFT","26X","700 HIGH ST","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-11 22:15:00","20-002086","INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT","27Y","5400 PRINCETON ST","Oakland","CA"
"OTHER SEX OFFENSES","2020-01-12 11:40:00","20-002087","SEXUAL BATTERY","12Y","5800 BIRCH CT","Oakland","CA"
"PETTY THEFT","2020-01-12 01:30:00","20-002089","THEFT","10Y","4000 WEST ST","Oakland","CA"
"PETTY THEFT","2019-12-11 18:00:00","20-002090","THEFT","05Y","1500 WOOD ST","Oakland","CA"
"PETTY THEFT","2020-01-12 00:00:00","20-002093","THEFT","06X","700 32ND ST","Oakland","CA"
"STOLEN VEHICLE","2020-01-11 20:30:00","20-002094","VEHICLE THEFT - AUTO","34X","2000 94TH AV","Oakland","CA"
"STOLEN VEHICLE","2020-01-12 12:30:00","20-002095","VEHICLE THEFT - AUTO","33X","1000 89TH AV","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-12 12:16:00","20-002098","BATTERY:SPOUSE/EX SPOUSE/DATE/ETC","28X","55TH AV & CAMDEN ST","Oakland","CA"
"","2020-01-11 20:00:00","20-002099","BURGLARY-AUTO","04X","600 WILLIAM ST","Oakland","CA"
"BURG - AUTO","2020-01-12 12:41:00","20-002100","BURGLARY-AUTO","04X","1600 TELEGRAPH AV","Oakland","CA"
"STOLEN AND RECOVERED VEHICLE","2020-01-09 18:30:00","20-001724","VEHICLE THEFT - AUTO","30Y","7500 STERLING DR","Oakland","CA"
"ROBBERY","2020-01-10 07:50:00","20-001727","ATTEMPTED ROBBERY-KNIFE","18X","21ST AV & SONOMA WY","Oakland","CA"
"ROBBERY","2020-01-10 07:50:00","20-001727","FORCE/ADW-OTHER DANGEROUS WEAPON:GBI","18X","21ST AV & SONOMA WY","Oakland","CA"
"MISDEMEANOR ASSAULT","2020-01-10 08:00:00","20-001728","BATTERY","21X","2300 E 29TH ST","Oakland","CA"
"STOLEN VEHICLE","2020-01-09 13:00:00","20-001729","VEHICLE THEFT - AUTO","27X","4500 BOND ST","Oakland","CA"
"DISORDERLY CONDUCT","2020-01-10 08:37:00","20-001730","DISTURB THE PEACE","07X","2300 SAN PABLO AV","Oakland","CA"
"","2020-01-09 18:00:00","20-001731","VEHICLE THEFT - AUTO","33X","1000 85TH AV","Oakland","CA"
"OTHER","2020-01-10 08:42:00","20-001733","CONTEMPT OF COURT:DISOBEY COURT ORDER/ETC","17Y","2400 8TH AV","Oakland","CA"
"OTHER","2020-01-10 08:43:00","20-001735","CONTEMPT OF COURT:DISOBEY COURT ORDER/ETC","26Y","1000 71ST AV","Oakland","CA"
"STOLEN VEHICLE","2020-01-09 21:00:00","20-001736","VEHICLE THEFT - AUTO","07X","3000 LINDEN ST","Oakland","CA"
"STOLEN VEHICLE","2020-01-06 11:00:00","20-001739","VEHICLE THEFT - AUTO","01X","200 HARRISON ST","Oakland","CA"
"STOLEN AND RECOVERED VEHICLE","2020-01-10 09:30:00","20-001740","VEHICLE THEFT - AUTO","30Y","3300 PARTRIDGE AV","Oakland","CA"
"MISDEMEANOR ASSAULT","2020-01-10 09:05:00","20-001741","BATTERY","25X","3700 MAYBELLE AV","Oakland","CA"
"STOLEN VEHICLE","2020-01-09 23:00:00","20-001743","VEHICLE THEFT - AUTO","05Y","1600 WOOD ST","Oakland","CA"
"PETTY THEFT","2020-01-09 16:30:00","20-001744","THEFT","26Y","1100 70TH AV","Oakland","CA"
"VANDALISM","2020-01-10 05:44:00","20-001746","VANDALISM","30X","1500 69TH AV","Oakland","CA"
"ROBBERY","2020-01-10 09:34:00","20-001747","ROBBERY-FIREARM","03X","9TH ST & MADISON ST","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-10 10:04:00","20-001748","BATTERY:SPOUSE/EX SPOUSE/DATE/ETC","30Y","2700 73RD AV","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-10 10:04:00","20-001748","THEFT","30Y","2700 73RD AV","Oakland","CA"
"MISDEMEANOR ASSAULT","2020-01-10 09:45:00","20-001750","BATTERY","20X","3000 E 17TH ST","Oakland","CA"
"PETTY THEFT","2020-01-09 00:00:00","20-001752","THEFT","26Y","1200 60TH AV","Oakland","CA"
"STOLEN AND RECOVERED VEHICLE","2020-01-10 10:22:00","20-001754","VEHICLE THEFT - AUTO","31Y","200 HEGENBERGER RD","Oakland","CA"
"ROBBERY","2020-01-10 09:00:00","20-001756","ROBBERY-FIREARM","03X","9TH ST & MADISON ST","Oakland","CA"
"","2020-01-10 10:23:00","20-001757","ASSAULT WITH FIREARM ON PERSON","20X","1600 24TH AV","Oakland","CA"
"THREATS","2020-01-10 10:00:00","20-001758","CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE","08X","200 23RD ST","Oakland","CA"
"THREATS","2020-01-10 10:00:00","20-001758","EXHIBIT DEADLY WEAPON OTHER THAN FIREARM","08X","200 23RD ST","Oakland","CA"
"THREATS","2020-01-10 10:00:00","20-001758","IT IS UNLAWFUL TO POSSESS AN OPIUM PIPE OR ANY DEVICE, CONTRIVANCE, INSTRUMENT, OR PARAPHERNALIA USED FOR UNLAWFULLY INJECTING OR SMOKING.","08X","200 23RD ST","Oakland","CA"
"THREATS","2020-01-10 10:00:00","20-001758","POSSESS CONTROLLED SUBSTANCE","08X","200 23RD ST","Oakland","CA"
"THREATS","2020-01-10 10:00:00","20-001758","VIOLATION OF PROBATION-MISD","08X","200 23RD ST","Oakland","CA"
"OTHER","2020-01-07 17:15:00","20-001759","VIOLATION CUSTODY DECREE","29X","5800 FLEMING AV","Oakland","CA"
"STOLEN VEHICLE","2020-01-08 09:00:00","20-001760","VEHICLE THEFT - AUTO","26Y","6800 LUCILLE ST","Oakland","CA"
"STOLEN AND RECOVERED VEHICLE","2020-01-10 11:00:00","20-001762","VEHICLE THEFT - AUTO","32X","10900 INTERNATIONAL BLVD","Oakland","CA"
"BURG - AUTO","2020-01-08 09:00:00","20-001764","BURGLARY-AUTO","17X","1700 10TH AV","Oakland","CA"
"PETTY THEFT","2020-01-10 11:24:00","20-001766","THEFT","06X","39TH ST & MARTIN LUTHER KING JR WY","Oakland","CA"
"OTHER","2020-01-10 06:00:00","20-001770","CONTEMPT OF COURT:DISOBEY COURT ORDER/ETC","21Y","2400 34TH AV","Oakland","CA"
"THREATS","2020-01-10 11:57:00","20-001771","CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE","30Y","2600 76TH AV","Oakland","CA"
"THREATS","2020-01-10 11:57:00","20-001771","EXHIBIT DEADLY WEAPON OTHER THAN FIREARM","30Y","2600 76TH AV","Oakland","CA"
"PETTY THEFT","2020-01-08 16:00:00","20-001773","THEFT","27X","FAIRFAX AV & HIGH ST","Oakland","CA"
"MISDEMEANOR ASSAULT","2020-01-10 11:45:00","20-001774","BATTERY","35Y","3800 MALCOLM AV","Oakland","CA"
"NARCOTICS","2020-01-10 11:23:00","20-001776","POSSESS/PURCHASE COCAINE BASE FOR SALE","30X","7600 INTERNATIONAL BLVD","Oakland","CA"
"PETTY THEFT","2020-01-08 18:00:00","20-001777","THEFT","01X","2ND ST & BROADWAY","Oakland","CA"
"FELONY ASSAULT","2020-01-10 12:37:00","20-001778","FORCE/ADW-OTHER DANGEROUS WEAPON:GBI","26Y","73RD AV & INTERNATIONAL BLVD","Oakland","CA"
"PETTY THEFT","2020-01-03 00:00:00","20-001779","THEFT","02Y","CENTER ST & 3RD ST","Oakland","CA"
"STOLEN VEHICLE","2020-01-10 01:00:00","20-001780","VEHICLE THEFT - AUTO","27X","5000 FAIRFAX AV","Oakland","CA"
"PETTY THEFT","2019-12-17 12:00:00","20-001781","THEFT","06X","WEST ST & 30TH ST","Oakland","CA"
"DISORDERLY CONDUCT","2020-01-10 13:19:00","20-001782","DISTURB THE PEACE","04X","1700 MARTIN LUTHER KING JR W","Oakland","CA"
"NARCOTICS","2020-01-10 10:09:00","20-001784","CARRY CONCEALED WEAPON IN VEH W/PRIOR CONVICTION","27X","1400 46TH AV","Oakland","CA"
"NARCOTICS","2020-01-10 10:09:00","20-001784","CARRY CONCEALED WEAPON IN VEHICLE","27X","1400 46TH AV","Oakland","CA"
"NARCOTICS","2020-01-10 10:09:00","20-001784","CARRY CONCEALED WEAPON WITH SPECIFIC CONVICTION","27X","1400 46TH AV","Oakland","CA"
"NARCOTICS","2020-01-10 10:09:00","20-001784","CARRY CONCEALED WEAPON- UNLAWFUL POSSESS","27X","1400 46TH AV","Oakland","CA"
"NARCOTICS","2020-01-10 10:09:00","20-001784","CARRY STOLEN LOADED FIREARM","27X","1400 46TH AV","Oakland","CA"
"NARCOTICS","2020-01-10 10:09:00","20-001784","FELON/ADDICT/POSSESS/OWN/ETC FIREARM","27X","1400 46TH AV","Oakland","CA"
"NARCOTICS","2020-01-10 10:09:00","20-001784","NOT REGISTERED OWNER OF WEAPON","27X","1400 46TH AV","Oakland","CA"
"NARCOTICS","2020-01-10 10:09:00","20-001784","POSS CONTROLLED SUBSTANCE WHILE ARMED W/LOADED FIREARM","27X","1400 46TH AV","Oakland","CA"
"NARCOTICS","2020-01-10 10:09:00","20-001784","POSSESS CONTROLLED SUBSTANCE FOR SALE","27X","1400 46TH AV","Oakland","CA"
"NARCOTICS","2020-01-10 10:09:00","20-001784","POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA","27X","1400 46TH AV","Oakland","CA"
"NARCOTICS","2020-01-10 10:09:00","20-001784","POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE","27X","1400 46TH AV","Oakland","CA"
"NARCOTICS","2020-01-10 10:09:00","20-001784","PROHIBITED POSSESS AMMUNITION OR RELOADED AMMUNITION","27X","1400 46TH AV","Oakland","CA"
"NARCOTICS","2020-01-10 10:09:00","20-001784","RECEIVE/ETC KNOWN STOLEN PROPERTY","27X","1400 46TH AV","Oakland","CA"
"NARCOTICS","2020-01-10 10:09:00","20-001784","VIOLATION OF PROBATION-FELONY","27X","1400 46TH AV","Oakland","CA"
"STOLEN VEHICLE","2020-01-07 15:00:00","20-001786","VEHICLE THEFT - AUTO","14X","200 VERNON ST","Oakland","CA"
"DISORDERLY CONDUCT","2020-01-10 12:18:00","20-001787","DISTURB THE PEACE","19X","2300 EMBARCADERO","Oakland","CA"
"FORGERY & COUNTERFEITING","2020-01-10 13:42:00","20-001788","OBT CREDIT/ETC:OTHER'S ID","24X","3400 ALEXANDER CT","Oakland","CA"
"THREATS","2020-01-10 14:00:00","20-001794","THREAT CRIME:INT:TERRORIZE","16Y","1400 BARROWS RD","Oakland","CA"
"PETTY THEFT","2020-01-09 17:00:00","20-001796","THEFT","08X","2300 NORTHGATE AV","Oakland","CA"
"STOLEN VEHICLE","2020-01-09 11:00:00","20-001799","VEHICLE THEFT - AUTO","01X","600 3RD ST","Oakland","CA"
"STOLEN VEHICLE","2020-01-07 11:34:00","20-001800","VEHICLE THEFT - AUTO","30X","1400 66TH AV","Oakland","CA"
"STOLEN VEHICLE","2020-01-06 17:00:00","20-001804","VEHICLE THEFT - AUTO","03Y","400 7TH ST","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-08 14:18:00","20-001402","VIOLATE COURT ORDER TO PREVENT DOMESTIC VIOLENCE","34X","9200 SUNNYSIDE ST","Oakland","CA"
"PETTY THEFT","2020-01-07 00:00:00","20-001405","THEFT","31Z","10700 PEARMAIN ST","Oakland","CA"
"VANDALISM","2020-01-05 19:10:00","20-001407","DISTURB THE PEACE","34X","9000 INTERNATIONAL BLVD","Oakland","CA"
"VANDALISM","2020-01-05 19:10:00","20-001407","VANDALISM","34X","9000 INTERNATIONAL BLVD","Oakland","CA"
"ROBBERY","2020-01-08 12:30:00","20-001409","CARJACKING - STRONGARM","19X","5TH AV & E 12TH ST","Oakland","CA"
"PETTY THEFT","2020-01-06 17:00:00","20-001411","THEFT:PERSONAL PROPERTY","08X","2900 TELEGRAPH AV","Oakland","CA"
"ROBBERY","2020-01-08 15:16:00","20-001412","BATTERY:SPOUSE/EX SPOUSE/DATE/ETC","04X","1700 CASTRO ST","Oakland","CA"
"ROBBERY","2020-01-08 15:16:00","20-001412","ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)","04X","1700 CASTRO ST","Oakland","CA"
"","2020-01-08 13:30:39","20-001414","VEHICLE THEFT - AUTO","27X","FAIRFAX AV & HIGH ST","Oakland","CA"
"VANDALISM","2020-01-07 15:00:00","20-001415","VANDALISM","03Y","400 7TH ST","Oakland","CA"
"BURG - AUTO","2019-12-16 00:00:00","20-001416","BURGLARY-AUTO","14X","200 ADAMS ST","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-08 16:03:00","20-001418","OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH","11X","600 53RD ST","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-08 16:03:00","20-001418","VIOLATE COURT ORDER TO PREVENT DOMESTIC VIOLENCE","11X","600 53RD ST","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-08 16:03:00","20-001418","VIOLATION OF PROBATION-MISD","11X","600 53RD ST","Oakland","CA"
"GRAND THEFT","2020-01-07 15:45:00","20-001419","GRAND THEFT","03Y","400 7TH ST","Oakland","CA"
"MISDEMEANOR ASSAULT","2020-01-08 15:23:00","20-001421","BATTERY:SPOUSE/EX SPOUSE/DATE/ETC","15X","200 ATHOL AV","Oakland","CA"
"STOLEN VEHICLE","2020-01-05 09:10:00","20-001422","VEHICLE THEFT - AUTO","31X","300 HEGENBERGER RD","Oakland","CA"
"FELONY ASSAULT","2020-01-08 16:15:00","20-001423","ASSAULT WITH FIREARM ON PERSON","01X","600 4TH ST","Oakland","CA"
"STOLEN VEHICLE","2019-12-31 18:17:00","20-001424","THEFT BY USE OF ACCESS CARD","25Y","7800 SURREY LN","Oakland","CA"
"STOLEN VEHICLE","2019-12-31 18:17:00","20-001424","VEHICLE THEFT - AUTO","25Y","7800 SURREY LN","Oakland","CA"
"HOMICIDE","2020-01-08 06:00:00","20-001428","SC UNEXPLAINED DEATH","09X","4500 GILBERT ST","Oakland","CA"
"PETTY THEFT","2019-11-25 00:00:00","20-001430","THEFT","16X","3600 BALFOUR AV","Oakland","CA"
"OTHER","2020-01-08 16:41:00","20-001431","SC UNEXPLAINED DEATH","32Y","2100 108TH AV","Oakland","CA"
"PETTY THEFT","2020-01-07 17:10:00","20-001432","THEFT","08X","STANLEY PL & FAIRMOUNT AV","Oakland","CA"
"PETTY THEFT","2020-01-08 18:16:00","20-001434","THEFT:PERSONAL PROPERTY","28X","3400 MORCOM AV","Oakland","CA"
"CURFEW & LOITERING","2020-01-08 17:46:00","20-001435","TRESPASS:OCCUPY PROPERTY W/O CONSENT","31X","7700 OAKPORT ST","Oakland","CA"
"STOLEN VEHICLE","2020-01-06 12:30:00","20-001436","VEHICLE THEFT - AUTO","14X","300 VERNON ST","Oakland","CA"
"MISDEMEANOR ASSAULT","2020-01-08 17:42:00","20-001437","BATTERY","04X","600 16TH ST","Oakland","CA"
"STOLEN VEHICLE","2020-01-08 18:33:00","20-001439","VEHICLE THEFT - AUTO","10X","5700 GASKILL ST","Oakland","CA"
"OTHER","2020-01-08 18:49:00","20-001440","FURNISH/ETC MINOR W/TOBACCO/SMOKING PARAPHERNALIA","14Y","3200 GRAND AV","Oakland","CA"
"OTHER","2020-01-08 18:49:00","20-001440","VIOLATION OF TOBACCO RETAIL LICENSE","14Y","3200 GRAND AV","Oakland","CA"
"OTHER","2020-01-08 17:54:00","20-001441","CONTEMPT OF COURT:DISOBEY COURT ORDER/ETC","23X","3500 FOOTHILL BLVD","Oakland","CA"
"STOLEN VEHICLE","2020-01-07 22:00:00","20-001444","VEHICLE THEFT - AUTO","03X","300 8TH ST","Oakland","CA"
"VANDALISM","2020-01-08 18:15:00","20-001445","VANDALISM","26Y","1000 69TH AV","Oakland","CA"
"STOLEN VEHICLE","2020-01-08 09:45:00","20-001448","VEHICLE THEFT - AUTO","25X","3500 38TH AV","Oakland","CA"
"","2020-01-08 19:33:00","20-001449","ROBBERY-FIREARM","12Y","5800 COLBY ST","Oakland","CA"
"STOLEN VEHICLE","2020-01-08 08:15:00","20-001450","VEHICLE THEFT - AUTO","22X","FLAGG AV & MONTANA ST","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-08 20:23:00","20-001455","INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT","29X","5500 BROOKDALE AV","Oakland","CA"
"BURG - RESIDENTIAL","2020-01-08 20:31:00","20-001456","BURGLARY-FORCIBLE ENTRY","30Y","2700 PARKER AV","Oakland","CA"
"BURG - AUTO","2020-01-08 19:00:00","20-001457","BURGLARY-AUTO","03X","300 8TH ST","Oakland","CA"
"GRAND THEFT","2020-01-08 19:00:00","20-001458","GRAND THEFT","35Y","4300 BRIAR CLIFF RD","Oakland","CA"
"GRAND THEFT","2020-01-08 19:00:00","20-001458","VEHICLE THEFT - AUTO","35Y","4300 BRIAR CLIFF RD","Oakland","CA"
"STOLEN VEHICLE","2020-01-08 21:09:00","20-001459","VEHICLE THEFT - AUTO","07X","1500 32ND ST","Oakland","CA"
"STOLEN VEHICLE","2020-01-08 19:25:00","20-001461","VEHICLE THEFT - AUTO","01X","500 EMBARCADERO WEST","Oakland","CA"
"VANDALISM","2020-01-08 08:52:00","20-001462","VANDALISM","21X","1900 IRVING AV","Oakland","CA"
"VANDALISM","2020-01-08 08:52:00","20-001462","VIOLATE COURT ORDER TO PREVENT DOMESTIC VIOLENCE","21X","1900 IRVING AV","Oakland","CA"
"BURG - AUTO","2020-01-08 19:00:00","20-001463","BURGLARY-AUTO","14X","400 PERKINS ST","Oakland","CA"
"FRAUD","2020-01-08 17:00:00","20-001464","OBTAIN MONEY BY FRAUD:CARDS/ETC [OVER $400]","13Z","00 MARSH PL","Oakland","CA"
"RECOVERED O/S STOLEN","2020-01-08 21:03:00","20-001465","VEHICLE THEFT - AUTO","33X","81ST AV & INTERNATIONAL BLVD","Oakland","CA"
"OTHER","2020-01-08 21:28:00","20-001466","FURNISH/ETC MINOR W/TOBACCO/SMOKING PARAPHERNALIA","09X","100 MACARTHUR BLVD","Oakland","CA"
"OTHER","2020-01-08 21:28:00","20-001466","VIOLATION OF TOBACCO RETAIL LICENSE","09X","100 MACARTHUR BLVD","Oakland","CA"
"BURG - AUTO","2020-01-08 20:30:00","20-001468","BURGLARY-AUTO","31X","8300 OAKPORT ST","Oakland","CA"
"","2020-01-08 13:30:00","20-001469","FORCE/ADW-OTHER DANGEROUS WEAPON:GBI","22X","800 E 12TH ST","Oakland","CA"
"","2020-01-08 13:30:00","20-001469","STALKING-MISD","22X","800 E 12TH ST","Oakland","CA"
"PETTY THEFT","2020-01-08 09:30:00","20-001471","THEFT","23X","4000 ALAMEDA AV","Oakland","CA"
"STOLEN AND RECOVERED VEHICLE","2020-01-08 07:32:00","20-001472","ATTEMPT VEHICLE THEFT-AUTO","01X","100 WASHINGTON ST","Oakland","CA"
"ROBBERY","2020-01-08 22:15:00","20-001473","ATTEMPTED ROBBERY-FIREARM","30Y","7600 SUNKIST DR","Oakland","CA"
"FELONY ASSAULT","2020-01-08 01:00:00","20-001475","SHOOT AT INHABITED DWELLING/VEHICLE/ETC","16Y","1900 E 38TH ST","Oakland","CA"
"PETTY THEFT","2020-01-08 12:00:00","20-001476","THEFT","07X","2300 FILBERT ST","Oakland","CA"
"STOLEN VEHICLE","2020-01-08 23:49:00","20-001478","VEHICLE THEFT - AUTO","33X","800 85TH AV","Oakland","CA"
"VANDALISM","2020-01-08 21:54:00","20-001481","VANDALISM-$400+","30Y","7900 NEY AV","Oakland","CA"
"DUI","2020-01-08 23:12:00","20-001482","DUI ALCOHOL/DRUGS","33X","800 85TH AV","Oakland","CA"
"DOMESTIC VIOLENCE","2020-01-08 22:42:00","20-001483","BATTERY:SPOUSE/EX SPOUSE/DATE/ETC","18X","2200 E 19TH ST","Oakland","CA"
"FELONY ASSAULT","2020-01-08 23:00:00","20-001485","ANYONE WHO WILLFULLY DISCHARGES A FIREARM IN A GROSSLY NEGLIGENT MANNER","30X","1500 69TH AV","Oakland","CA"
"FELONY ASSAULT","2020-01-08 23:00:00","20-001485","BATTERY","30X","1500 69TH AV","Oakland","CA"
"FELONY ASSAULT","2020-01-08 23:00:00","20-001485","FORCE/ADW-OTHER DANGEROUS WEAPON:GBI","30X","1500 69TH AV","Oakland","CA"
"FELONY ASSAULT","2020-01-08 23:00:00","20-001485","VANDALISM","30X","1500 69TH AV","Oakland","CA"
"VANDALISM","2020-01-08 22:00:00","20-001486","MALICIOUSLY DESTROY OTHER'S PROPERTY","22X","2100 MONTANA ST","Oakland","CA"
"THREATS","2020-01-08 23:15:00","20-001487","BATTERY:SPOUSE/EX SPOUSE/DATE/ETC","05X","800 20TH ST","Oakland","CA"
"THREATS","2020-01-08 23:15:00","20-001487","CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE","05X","800 20TH ST","Oakland","CA"
"RECOVERED O/S STOLEN","2020-01-08 23:25:00","20-001488","VEHICLE THEFT - AUTO","02X","300 CHESTNUT ST","Oakland","CA"
